Date,Location,Attendees,Event (legacy; see tags),Tags,Curated,Source,Total Articles
2020-05-29,"Pittsfield Township, MI",500,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.mlive.com/news/2020/05/police-brutality-protests-in-michigan-what-you-need-to-know-from-this-weekends-rallies-riots.html,2
2020-05-29,"Continental Square, York, PA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.yorkdispatch.com/story/news/local/pennsylvania/2020/05/30/police-riot-gear-clash-protesters-harrisburg/5294711002/,1
2020-05-29,"Sioux City, IA",100,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://siouxcityjournal.com/news/local/govt-and-politics/sioux-city-people-rally-for-justice-for-family-of-george-floyd-killed-in-minneapolis/article_8c9a121c-8807-57de-acb7-de1d45ad43e8.html,3
2020-05-29,"Riverside Park, La Crosse, WI",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://lacrossetribune.com/news/local/la-crosse-police-mayor-decry-killing-of-george-floyd-thank-local-protesters-for-civility/article_bc90b114-09ff-58a9-bc7a-9e019877aef0.html,1
2020-05-29,"Victoria, TX",20,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.victoriaadvocate.com/news/crime/victoria-residents-join-national-protest-over-death-of-george-floyd/article_d4f06086-a26f-11ea-bc0d-6b4b5a317d65.html,1
2020-05-29,"Tucson, AZ",300,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.azcentral.com/story/news/local/phoenix/2020/05/31/third-night-phoenix-protests-sparked-george-floyd-ended-damage/5297449002/,5
2020-05-29,"Bowling Green, KY",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.bgdailynews.com/news/truck-strikes-woman-during-protest-outside-bgpd-headquarters-driver-arrested/article_45acb924-7650-5341-b3ea-c3c7fbca0c87.html,5
2020-05-29,"Kailua-Kona, HI",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.westhawaiitoday.com/2020/05/30/hawaii-news/kona-protesters-join-blm-protests-in-response-to-floyd-murder/,1
2020-05-29,"Pittsburgh, PA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://pittsburgh.cbslocal.com/2020/05/30/fbi-pittsburgh-george-floyd-protest/,1
2020-05-29,"San Francisco, CA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.latimes.com/california/story/2020-05-29/protesters-outraged-over-george-floyd-death-shut-down-101-freeway-in-san-jose,2
2020-05-29,"Valencia, Santa Clarita, CA",300,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.dailynews.com/santa-clarita-protesters-urge-justice-for-george-floyd-killing,1
2020-05-29,"Wausau, WI",100,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wausaudailyherald.com/story/news/2020/05/29/wausau-black-lives-matter-protest-gathers-solidarity-george-floyd-black-americans-killed-police/5282667002/,3
2020-05-29,"Boone County Courthouse, Columbia, MO",650,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.columbiatribune.com/news/20200529/remembering-floyd-columbia-marchers-protest-black-manrsquos-death,5
2020-05-29,"Blacksburg, VA",50,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wdbj7.com/content/news/Blacksburg-rally-in-response-to-George-Floyds-death-570888361.html,1
2020-05-29,"State Capitol, Cheyenne, WY",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://trib.com/news/local/crime-and-courts/casper-police-encourage-businesses-to-temporarily-close-wednesday-during-expected-protest/article_5c09c2ce-3251-5c67-aa40-46a1d0015533.html,1
2020-05-29,"City Hall, Johnson City, TN",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.johnsoncitypress.com/law-enforcement/2020/05/29/Black-Lives-Matter-protestors-march-in-Johnson-City-for-second-straight-day.html,1
2020-05-29,"Marquette, MI",5,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.uppermichiganssource.com/content/news/Group-gathers-in-Marquette-to-protest-the-death-of-George-Floyd--570882431.html,1
2020-05-29,"City Hall, Redding, CA",150,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.redding.com/story/news/2020/06/01/protesters-police-join-redding-march-george-floyd/5308779002/,2
2020-05-29,"Oxnard, CA",20,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://keyt.com/news/ventura-county/2020/05/29/oxnard-residents-gather-to-protest-police-brutality-following-the-death-of-george-floyd/,2
2020-05-29,"Oklahoma City, OK",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://kfor.com/news/black-lives-matter-to-hold-protest-in-oklahoma-city-demanding-justice-for-george-floyd/,2
2020-05-29,"Civic Plaza, Elkhart, IN",200,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wndu.com/content/news/Peaceful-rally-in-Elkhart-Friday-in-response-to-the-death-of-George-Floyd--570886741.html,4
2020-05-29,"City Hall, Flagstaff, AZ",100,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://azdailysun.com/news/local/crime-and-courts/people-in-flagstaff-protest-death-of-george-floyd-police-brutality/article_9eeb68c1-3a6c-5e64-a72c-1ab957e1c577.html,1
2020-05-29,"Queen Kaahumanu Highway, Kahului, HI",100,Healthcare,Healthcare; Against pandemic intervention; Coronavirus,No,https://www.westhawaiitoday.com/2020/05/30/hawaii-news/residents-protest-coronavirus-lockdown/,1
2020-05-29,"Schaumburg, IL",130,Racial Injustice,Civil Rights; For racial justice; Against white supremacy; Counter protest,Yes,https://www.dailyherald.com/news/20200529/with-rallies-and-walks-suburbanites-condemn-george-floyds-death-cry-for-racial-unity,1
2020-05-29,"City Hall, Plattsburgh, NY",10,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.pressrepublican.com/news/local_news/am-i-going-to-die-black-lives-matter-protest-held-in-plattsburgh/article_54a05486-27a3-5728-9c44-1138a9fb05e3.html,1
2020-05-29,"San Luis Obispo County Courthouse, San Luis Obispo, CA",60,Healthcare,Healthcare; Against pandemic intervention; Coronavirus,No,https://www.sanluisobispo.com/news/local/article243104851.html,1
2020-05-29,"Soldiers Field Park, Rochester, MN",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.postbulletin.com/news/6513301-Death-of-Mpls.-man-fuels-protest-in-Rochester,1
2020-05-29,"New Haven, CT",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.fox61.com/article/news/local/new-haven-police-chief-takes-questions-from-protesters-head-on/520-6e0d62dc-464f-4ebe-a44b-77b58714d2a7,2
2020-05-29,"Salt Lake City, UT",150,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.ksl.com/article/46758807/demonstrators-peacefully-protest-for-justice-for-george-floyd-in-downtown-salt-lake-city,3
2020-05-29,"Willingboro, NJ",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.courierpostonline.com/story/news/2020/05/30/burlington-county-protesters-demand-justice-for-floyd/5294343002/,2
2020-05-29,"Elmira, NY",50,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.stargazette.com/story/news/local/2020/05/30/elmira-ny-residents-protest-death-minneapolis-man-george-floyd/5286100002/,2
2020-05-29,"Boulder, CO",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.dailycamera.com/boulder-county-residents-to-host-a-justice-for-george-floyd-protest-saturday-in-boulder,1
2020-05-29,"Bellingham, WA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.bellinghamherald.com/news/local/article243223466.html,1
2020-05-29,"Eugene, OR",300,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.statesmanjournal.com/story/news/2020/05/31/police-use-tear-gas-disperse-protesters-downtown-salem-curfew-instituted/5298432002/,16
2020-05-29,"El Paso, TX",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://kvia.com/news/el-paso/2020/05/30/el-paso-police-headquarters-target-of-george-floyd-protest-vandalism-overnight/,1
2020-05-29,"Tallahassee, FL",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wctv.tv/content/news/Protestors-begin-their-march-on-North-Monroe-Street--570905271.html,4
2020-05-29,"Junction City, KS",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,http://www.junctioncityunion.com/news/community-members-come-together-in-peaceful-protest-friday-in-heritage-park/article_f27a4324-a2dd-11ea-8d61-c7e11dc24804.html,1
2020-05-29,"Manhattan, KS",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://themercury.com/news/demonstrators-peacefully-protest-in-manhattan-after-george-floyds-death/article_cda31aac-ffe8-55d0-8566-2faebed0d382.html,1
2020-05-29,"Bloomington, IN",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.hoosiertimes.com/herald_times_online/news/local/one-arrest-during-protest-melee-in-downtown-bloomington/article_c104e484-a29c-11ea-9ba6-03b28f5fe0e5.html,1
2020-05-29,"Fresno, CA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.fresnobee.com/news/local/article243115231.html,1
2020-05-29,"Salem, OR",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.statesmanjournal.com/story/news/2020/05/31/police-use-tear-gas-disperse-protesters-downtown-salem-curfew-instituted/5298432002/,1
2020-05-29,"Lansing, MI",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.lansingstatejournal.com/story/news/local/2020/05/31/more-than-1-000-protest-against-police-brutality-lansings-capitol/5299814002/,1
2020-05-29,"Wilkes-Barre, PA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,http://www.citizensvoice.com/news/protesters-hold-peaceful-black-lives-matter-rally-in-wilkes-barre-1.2633584,1
2020-05-29,"Santa Barbara, CA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://keyt.com/lifestyle/community/2020/05/31/black-lives-matter-protest-to-take-place-in-santa-barbara/,1
2020-05-29,"Santa Monica, CA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.smdp.com/george-floyd-protesters-gather-by-santa-monica-pier/192254,1
2020-05-29,"Ypsilanti, MI",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.mlive.com/news/ann-arbor/2020/05/day-of-rest-postpones-police-brutality-protest-in-ypsilanti-township-to-monday.html,1
2020-05-29,"Miami, OK",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.koamnewsnow.com/peaceful-protest-in-miami-honors-george-floyd/,1
2020-05-29,"St. Joseph, MO",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.kq2.com/content/news/SJPD-responds-to-protesters-on-third-day-of-George-Floyd-protests--570914981.html,1
2020-05-29,"Boerne, TX",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.tpr.org/post/how-peaceful-george-floyd-protest-turned-violent-alamo-city,1
2020-05-29,"Mountain View, CA",250,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.almanacnews.com/news/2020/06/01/weekend-demonstrations-extend-into-monday-as-peninsula-residents-protest-death-of-george-floyd,1
2020-05-29,"New Rochelle High School, New Rochelle, NY",70,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.lohud.com/story/news/local/2020/06/01/police-side-peaceful-protesters-george-floyd-outrage/5308033002/,1
2020-05-29,"Pentacrest, Iowa City, IA",100,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://dailyiowan.com/2020/06/01/at-coral-ridge-mall-police-meet-protesters-with-chemical-irritant-flashbangs/,1
2020-05-29,"St. Cloud, MN",100,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.sctimes.com/story/news/local/2020/05/29/peaceful-demonstrations-follow-memorial-george-floyd-st-cloud/5288657002/,1
2020-05-29,"Arlington, MA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.yourarlington.com/arlington-archives/town-school/town-news/17254-protests-060120.html,1
2020-05-29,"Grand Marais, MN",100,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wtip.org/grand-marais-rally-may-29-quiet-peaceful,1
2020-05-29,"Alton, IL",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.thetelegraph.com/news/article/Over-150-residents-unite-for-8220-Black-Lives-15309555.php,1
2020-05-29,"Marion, IN",2,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.chronicle-tribune.com/news/local/locals-protest-death-of-george-floyd/article_44cbd10d-395c-55a2-bfad-1ec0295e43eb.html,1
2020-05-29,"Beaufort, SC",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wsav.com/news/lowcountry-protest-aims-to-prove-its-point-without-violence/,1
2020-05-29,"Dinkytown, Minneapolis, MN",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.mndaily.com/article/2020/06/br-five-arrested-after-dinkytown-protest-monday-night,2
2020-05-29,"Buffalo, NY",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.oleantimesherald.com/news/hundreds-gather-for-second-olean-protest-against-police-brutality/article_051ec30f-920c-51a0-b8f6-23053e35a998.html,1
